TICKS, POS-REWARD, NEG-REWARD, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT
20.0, 8.0, -2.0, 3.0, 1.0, 2.0, 1.0, 5.542667
20.0, 8.0, -2.0, 3.0, 1.0, 5.0, 0.6666667, 5.558333
20.0, 8.0, -2.0, 3.0, 1.0, 10.0, 0.6666667, 5.5786667
20.0, 8.0, -2.0, 3.0, 2.0, 1.0, 1.0, 5.6083336
20.0, 8.0, -2.0, 3.0, 2.0, 2.0, 0.6666667, 5.6013336
20.0, 8.0, -2.0, 3.0, 2.0, 5.0, 0.33333334, 5.629667
20.0, 8.0, -2.0, 3.0, 2.0, 10.0, 0.33333334, 5.6106663
20.0, 8.0, -2.0, 3.0, 5.0, 1.0, 0.6666667, 5.591667
20.0, 8.0, -2.0, 3.0, 5.0, 2.0, 0.0, 5.6083336
20.0, 8.0, -2.0, 3.0, 5.0, 5.0, 0.33333334, 5.5816665
20.0, 8.0, -2.0, 3.0, 5.0, 10.0, 0.33333334, 5.5943336
20.0, 8.0, -2.0, 3.0, 10.0, 1.0, 0.6666667, 5.6546655
20.0, 8.0, -2.0, 3.0, 10.0, 2.0, 1.0, 6.191666
20.0, 8.0, -2.0, 3.0, 10.0, 5.0, 1.0, 5.558333
20.0, 8.0, -2.0, 3.0, 10.0, 10.0, 0.6666667, 5.6439996
20.0, 8.0, -2.0, 4.0, 1.0, 1.0, 0.33333334, 5.806333
20.0, 8.0, -2.0, 4.0, 1.0, 2.0, 0.6666667, 5.611
20.0, 8.0, -2.0, 4.0, 1.0, 5.0, 0.33333334, 5.5919995
20.0, 8.0, -2.0, 4.0, 1.0, 10.0, 0.33333334, 6.025
20.0, 8.0, -2.0, 4.0, 2.0, 1.0, 1.0, 5.6376667
20.0, 8.0, -2.0, 4.0, 2.0, 2.0, 1.0, 5.591667
20.0, 8.0, -2.0, 4.0, 2.0, 5.0, 0.6666667, 5.5590005
20.0, 8.0, -2.0, 4.0, 2.0, 10.0, 0.33333334, 5.6030006
20.0, 8.0, -2.0, 4.0, 5.0, 1.0, 0.0, 5.5769997
20.0, 8.0, -2.0, 4.0, 5.0, 2.0, 0.6666667, 5.558333
20.0, 8.0, -2.0, 4.0, 5.0, 5.0, 0.6666667, 5.749
20.0, 8.0, -2.0, 4.0, 5.0, 10.0, 0.0, 6.047334
20.0, 8.0, -2.0, 4.0, 10.0, 1.0, 0.6666667, 5.558333
20.0, 8.0, -2.0, 4.0, 10.0, 2.0, 0.33333334, 5.5916667
20.0, 8.0, -2.0, 4.0, 10.0, 5.0, 0.6666667, 5.829334
20.0, 8.0, -2.0, 4.0, 10.0, 10.0, 0.6666667, 5.820334
20.0, 10.0, -0.5, 1.0, 1.0, 1.0, 0.0, 5.604666
20.0, 10.0, -0.5, 1.0, 1.0, 2.0, 0.6666667, 5.5766664
20.0, 10.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 5.7950006
20.0, 10.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 5.525001
20.0, 10.0, -0.5, 1.0, 2.0, 1.0, 1.0, 5.614
20.0, 10.0, -0.5, 1.0, 2.0, 2.0, 0.33333334, 5.754334
20.0, 10.0, -0.5, 1.0, 2.0, 5.0, 0.0, 5.5750003
20.0, 10.0, -0.5, 1.0, 2.0, 10.0, 0.33333334, 5.5416665
20.0, 10.0, -0.5, 1.0, 5.0, 1.0, 1.0, 5.588
20.0, 10.0, -0.5, 1.0, 5.0, 2.0, 1.0, 5.629
20.0, 10.0, -0.5, 1.0, 5.0, 5.0, 0.6666667, 5.799667
20.0, 10.0, -0.5, 1.0, 5.0, 10.0, 1.0, 5.5416665
20.0, 10.0, -0.5, 1.0, 10.0, 1.0, 0.6666667, 5.6083336
20.0, 10.0, -0.5, 1.0, 10.0, 2.0, 0.0, 5.581
20.0, 10.0, -0.5, 1.0, 10.0, 5.0, 0.6666667, 5.5916667
20.0, 10.0, -0.5, 1.0, 10.0, 10.0, 0.6666667, 5.558333
20.0, 10.0, -0.5, 2.0, 1.0, 1.0, 1.0, 5.591667
20.0, 10.0, -0.5, 2.0, 1.0, 2.0, 0.6666667, 5.591667
20.0, 10.0, -0.5, 2.0, 1.0, 5.0, 0.33333334, 5.5996666
20.0, 10.0, -0.5, 2.0, 1.0, 10.0, 0.33333334, 5.5716667
20.0, 10.0, -0.5, 2.0, 2.0, 1.0, 0.0, 5.591667
20.0, 10.0, -0.5, 2.0, 2.0, 2.0, 0.33333334, 5.565333
20.0, 10.0, -0.5, 2.0, 2.0, 5.0, 0.0, 5.5750003
20.0, 10.0, -0.5, 2.0, 2.0, 10.0, 1.0, 6.258333
20.0, 10.0, -0.5, 2.0, 5.0, 1.0, 0.33333334, 5.558333
20.0, 10.0, -0.5, 2.0, 5.0, 2.0, 0.6666667, 5.8643336
20.0, 10.0, -0.5, 2.0, 5.0, 5.0, 0.33333334, 5.6083336
20.0, 10.0, -0.5, 2.0, 5.0, 10.0, 0.6666667, 5.9966664
20.0, 10.0, -0.5, 2.0, 10.0, 1.0, 0.6666667, 5.624333
20.0, 10.0, -0.5, 2.0, 10.0, 2.0, 1.0, 5.525001
20.0, 10.0, -0.5, 2.0, 10.0, 5.0, 0.6666667, 5.830667
20.0, 10.0, -0.5, 2.0, 10.0, 10.0, 0.0, 5.6083336
20.0, 10.0, -0.5, 3.0, 1.0, 1.0, 0.6666667, 5.558333
20.0, 10.0, -0.5, 3.0, 1.0, 2.0, 1.0, 5.565
20.0, 10.0, -0.5, 3.0, 1.0, 5.0, 1.0, 5.5973334
20.0, 10.0, -0.5, 3.0, 1.0, 10.0, 0.6666667, 5.837667
20.0, 10.0, -0.5, 3.0, 2.0, 1.0, 0.6666667, 5.5916667
20.0, 10.0, -0.5, 3.0, 2.0, 2.0, 0.6666667, 5.558333
20.0, 10.0, -0.5, 3.0, 2.0, 5.0, 0.6666667, 5.9750004
20.0, 10.0, -0.5, 3.0, 2.0, 10.0, 0.6666667, 5.588333
20.0, 10.0, -0.5, 3.0, 5.0, 1.0, 0.6666667, 5.5916667
20.0, 10.0, -0.5, 3.0, 5.0, 2.0, 0.6666667, 5.7913337
20.0, 10.0, -0.5, 3.0, 5.0, 5.0, 1.0, 5.775
20.0, 10.0, -0.5, 3.0, 5.0, 10.0, 0.6666667, 5.558333
20.0, 10.0, -0.5, 3.0, 10.0, 1.0, 0.33333334, 5.591667
20.0, 10.0, -0.5, 3.0, 10.0, 2.0, 1.0, 5.625
20.0, 10.0, -0.5, 3.0, 10.0, 5.0, 1.0, 6.005333
20.0, 10.0, -0.5, 3.0, 10.0, 10.0, 1.0, 5.5470004
20.0, 10.0, -0.5, 4.0, 1.0, 1.0, 0.6666667, 5.558333
20.0, 10.0, -0.5, 4.0, 1.0, 2.0, 0.33333334, 5.558333
20.0, 10.0, -0.5, 4.0, 1.0, 5.0, 0.33333334, 5.623667
20.0, 10.0, -0.5, 4.0, 1.0, 10.0, 0.6666667, 5.6083336
20.0, 10.0, -0.5, 4.0, 2.0, 1.0, 1.0, 5.5416665
20.0, 10.0, -0.5, 4.0, 2.0, 2.0, 0.6666667, 5.5416665
20.0, 10.0, -0.5, 4.0, 2.0, 5.0, 0.6666667, 5.9776664
20.0, 10.0, -0.5, 4.0, 2.0, 10.0, 0.33333334, 5.5750003
20.0, 10.0, -0.5, 4.0, 5.0, 1.0, 0.6666667, 5.6083336
20.0, 10.0, -0.5, 4.0, 5.0, 2.0, 0.6666667, 5.5916667
20.0, 10.0, -0.5, 4.0, 5.0, 5.0, 1.0, 5.5640006
20.0, 10.0, -0.5, 4.0, 5.0, 10.0, 0.0, 5.620333
20.0, 10.0, -0.5, 4.0, 10.0, 1.0, 1.0, 6.2416663
20.0, 10.0, -0.5, 4.0, 10.0, 2.0, 0.6666667, 5.5916667
20.0, 10.0, -0.5, 4.0, 10.0, 5.0, 0.33333334, 6.008333
20.0, 10.0, -0.5, 4.0, 10.0, 10.0, 0.33333334, 5.6059995
20.0, 10.0, -1.0, 1.0, 1.0, 1.0, 0.33333334, 5.5416665
20.0, 10.0, -1.0, 1.0, 1.0, 2.0, 0.6666667, 5.6109996
20.0, 10.0, -1.0, 1.0, 1.0, 5.0, 0.6666667, 5.5416665
20.0, 10.0, -1.0, 1.0, 1.0, 10.0, 0.6666667, 5.6316667
20.0, 10.0, -1.0, 1.0, 2.0, 1.0, 0.33333334, 5.831
20.0, 10.0, -1.0, 1.0, 2.0, 2.0, 0.6666667, 5.558333
20.0, 10.0, -1.0, 1.0, 2.0, 5.0, 0.0, 6.258333
20.0, 10.0, -1.0, 1.0, 2.0, 10.0, 0.6666667, 5.5416665
20.0, 10.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 5.5503335
20.0, 10.0, -1.0, 1.0, 5.0, 2.0, 0.33333334, 5.580333
20.0, 10.0, -1.0, 1.0, 5.0, 5.0, 0.0, 5.5750003
20.0, 10.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 5.8316665
20.0, 10.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 5.5416665
20.0, 10.0, -1.0, 1.0, 10.0, 2.0, 0.6666667, 5.5769997
20.0, 10.0, -1.0, 1.0, 10.0, 5.0, 0.33333334, 5.5726666
20.0, 10.0, -1.0, 1.0, 10.0, 10.0, 0.33333334, 6.0119996
20.0, 10.0, -1.0, 2.0, 1.0, 1.0, 0.33333334, 5.5416665
20.0, 10.0, -1.0, 2.0, 1.0, 2.0, 1.0, 5.8249993
20.0, 10.0, -1.0, 2.0, 1.0, 5.0, 0.0, 5.591667
20.0, 10.0, -1.0, 2.0, 1.0, 10.0, 0.33333334, 5.6019998
20.0, 10.0, -1.0, 2.0, 2.0, 1.0, 1.0, 5.56
20.0, 10.0, -1.0, 2.0, 2.0, 2.0, 1.0, 5.633333
20.0, 10.0, -1.0, 2.0, 2.0, 5.0, 0.33333334, 5.8320003
20.0, 10.0, -1.0, 2.0, 2.0, 10.0, 0.33333334, 5.823667
20.0, 10.0, -1.0, 2.0, 5.0, 1.0, 0.6666667, 5.5416665
20.0, 10.0, -1.0, 2.0, 5.0, 2.0, 0.33333334, 5.558333
20.0, 10.0, -1.0, 2.0, 5.0, 5.0, 0.0, 5.5416665
20.0, 10.0, -1.0, 2.0, 5.0, 10.0, 0.33333334, 5.5623336
20.0, 10.0, -1.0, 2.0, 10.0, 1.0, 0.33333334, 5.569
20.0, 10.0, -1.0, 2.0, 10.0, 2.0, 0.33333334, 5.8249993
20.0, 10.0, -1.0, 2.0, 10.0, 5.0, 0.33333334, 5.991667
20.0, 10.0, -1.0, 2.0, 10.0, 10.0, 0.0, 5.558334
20.0, 10.0, -1.0, 3.0, 1.0, 1.0, 0.6666667, 5.5416665
20.0, 10.0, -1.0, 3.0, 1.0, 2.0, 0.6666667, 5.525001
20.0, 10.0, -1.0, 3.0, 1.0, 5.0, 0.33333334, 5.7916665
20.0, 10.0, -1.0, 3.0, 1.0, 10.0, 0.0, 5.5416665
20.0, 10.0, -1.0, 3.0, 2.0, 1.0, 1.0, 5.545666
20.0, 10.0, -1.0, 3.0, 2.0, 2.0, 0.6666667, 5.5570006
20.0, 10.0, -1.0, 3.0, 2.0, 5.0, 0.6666667, 6.2083335
20.0, 10.0, -1.0, 3.0, 2.0, 10.0, 0.6666667, 5.975
20.0, 10.0, -1.0, 3.0, 5.0, 1.0, 0.33333334, 5.839
20.0, 10.0, -1.0, 3.0, 5.0, 2.0, 0.33333334, 5.558333
20.0, 10.0, -1.0, 3.0, 5.0, 5.0, 0.33333334, 5.563666
20.0, 10.0, -1.0, 3.0, 5.0, 10.0, 0.0, 5.558333
20.0, 10.0, -1.0, 3.0, 10.0, 1.0, 1.0, 5.591667
20.0, 10.0, -1.0, 3.0, 10.0, 2.0, 0.6666667, 5.5749993
20.0, 10.0, -1.0, 3.0, 10.0, 5.0, 0.0, 5.577999
20.0, 10.0, -1.0, 3.0, 10.0, 10.0, 1.0, 5.557333
20.0, 10.0, -1.0, 4.0, 1.0, 1.0, 0.0, 5.5749993
20.0, 10.0, -1.0, 4.0, 1.0, 2.0, 1.0, 5.558334
20.0, 10.0, -1.0, 4.0, 1.0, 5.0, 0.33333334, 5.5733333
20.0, 10.0, -1.0, 4.0, 1.0, 10.0, 0.6666667, 5.5416665
20.0, 10.0, -1.0, 4.0, 2.0, 1.0, 0.33333334, 5.5416665
20.0, 10.0, -1.0, 4.0, 2.0, 2.0, 0.6666667, 5.5416665
20.0, 10.0, -1.0, 4.0, 2.0, 5.0, 0.33333334, 5.558333
20.0, 10.0, -1.0, 4.0, 2.0, 10.0, 0.6666667, 5.558333
20.0, 10.0, -1.0, 4.0, 5.0, 1.0, 0.6666667, 5.7749996
20.0, 10.0, -1.0, 4.0, 5.0, 2.0, 0.6666667, 5.6083336
20.0, 10.0, -1.0, 4.0, 5.0, 5.0, 0.0, 5.6083336
20.0, 10.0, -1.0, 4.0, 5.0, 10.0, 0.0, 6.03
20.0, 10.0, -1.0, 4.0, 10.0, 1.0, 0.6666667, 5.58
20.0, 10.0, -1.0, 4.0, 10.0, 2.0, 0.33333334, 6.2416673
20.0, 10.0, -1.0, 4.0, 10.0, 5.0, 0.33333334, 5.593
20.0, 10.0, -1.0, 4.0, 10.0, 10.0, 0.33333334, 6.258333
20.0, 10.0, -1.5, 1.0, 1.0, 1.0, 0.33333334, 5.5416665
20.0, 10.0, -1.5, 1.0, 1.0, 2.0, 0.0, 5.5903335
20.0, 10.0, -1.5, 1.0, 1.0, 5.0, 0.0, 5.5416665
20.0, 10.0, -1.5, 1.0, 1.0, 10.0, 0.33333334, 5.8333335
20.0, 10.0, -1.5, 1.0, 2.0, 1.0, 0.6666667, 5.8086667
20.0, 10.0, -1.5, 1.0, 2.0, 2.0, 0.0, 6.2083335
20.0, 10.0, -1.5, 1.0, 2.0, 5.0, 1.0, 5.635334
20.0, 10.0, -1.5, 1.0, 2.0, 10.0, 0.33333334, 5.6083336
20.0, 10.0, -1.5, 1.0, 5.0, 1.0, 0.6666667, 5.5973334
20.0, 10.0, -1.5, 1.0, 5.0, 2.0, 1.0, 5.5416665
20.0, 10.0, -1.5, 1.0, 5.0, 5.0, 0.0, 5.818334
20.0, 10.0, -1.5, 1.0, 5.0, 10.0, 0.33333334, 5.558333
20.0, 10.0, -1.5, 1.0, 10.0, 1.0, 1.0, 5.5416665
20.0, 10.0, -1.5, 1.0, 10.0, 2.0, 0.33333334, 5.864
20.0, 10.0, -1.5, 1.0, 10.0, 5.0, 0.6666667, 5.611
20.0, 10.0, -1.5, 1.0, 10.0, 10.0, 0.6666667, 5.5416665
20.0, 10.0, -1.5, 2.0, 1.0, 1.0, 0.6666667, 5.6159997
20.0, 10.0, -1.5, 2.0, 1.0, 2.0, 0.6666667, 5.5629997
20.0, 10.0, -1.5, 2.0, 1.0, 5.0, 0.0, 5.5749993
20.0, 10.0, -1.5, 2.0, 1.0, 10.0, 0.33333334, 5.6083336
20.0, 10.0, -1.5, 2.0, 2.0, 1.0, 0.6666667, 5.5916667
20.0, 10.0, -1.5, 2.0, 2.0, 2.0, 1.0, 5.5986667
20.0, 10.0, -1.5, 2.0, 2.0, 5.0, 0.33333334, 5.623333
20.0, 10.0, -1.5, 2.0, 2.0, 10.0, 0.33333334, 5.595333
20.0, 10.0, -1.5, 2.0, 5.0, 1.0, 0.33333334, 5.8659997
20.0, 10.0, -1.5, 2.0, 5.0, 2.0, 0.0, 5.7916675
20.0, 10.0, -1.5, 2.0, 5.0, 5.0, 0.33333334, 5.5416675
20.0, 10.0, -1.5, 2.0, 5.0, 10.0, 0.0, 6.225
20.0, 10.0, -1.5, 2.0, 10.0, 1.0, 1.0, 5.558333
20.0, 10.0, -1.5, 2.0, 10.0, 2.0, 0.6666667, 5.544667
20.0, 10.0, -1.5, 2.0, 10.0, 5.0, 0.0, 5.5750003
20.0, 10.0, -1.5, 2.0, 10.0, 10.0, 0.6666667, 5.6083336
20.0, 10.0, -1.5, 3.0, 1.0, 1.0, 0.6666667, 5.608667
20.0, 10.0, -1.5, 3.0, 1.0, 2.0, 0.33333334, 5.5749993
20.0, 10.0, -1.5, 3.0, 1.0, 5.0, 1.0, 5.6083336
20.0, 10.0, -1.5, 3.0, 1.0, 10.0, 0.6666667, 5.81
20.0, 10.0, -1.5, 3.0, 2.0, 1.0, 1.0, 5.525001
20.0, 10.0, -1.5, 3.0, 2.0, 2.0, 0.33333334, 5.5750003
20.0, 10.0, -1.5, 3.0, 2.0, 5.0, 0.33333334, 5.558333
20.0, 10.0, -1.5, 3.0, 2.0, 10.0, 0.6666667, 5.566666
20.0, 10.0, -1.5, 3.0, 5.0, 1.0, 0.33333334, 6.045
20.0, 10.0, -1.5, 3.0, 5.0, 2.0, 0.6666667, 5.558333
20.0, 10.0, -1.5, 3.0, 5.0, 5.0, 0.33333334, 6.0533333
20.0, 10.0, -1.5, 3.0, 5.0, 10.0, 1.0, 6.0429997
20.0, 10.0, -1.5, 3.0, 10.0, 1.0, 0.33333334, 5.5750003
20.0, 10.0, -1.5, 3.0, 10.0, 2.0, 0.6666667, 5.5416665
20.0, 10.0, -1.5, 3.0, 10.0, 5.0, 0.33333334, 5.616999
20.0, 10.0, -1.5, 3.0, 10.0, 10.0, 0.33333334, 6.0406666
20.0, 10.0, -1.5, 4.0, 1.0, 1.0, 0.6666667, 5.5416665
20.0, 10.0, -1.5, 4.0, 1.0, 2.0, 0.6666667, 5.596334
20.0, 10.0, -1.5, 4.0, 1.0, 5.0, 1.0, 6.258333
20.0, 10.0, -1.5, 4.0, 1.0, 10.0, 1.0, 6.0696664
20.0, 10.0, -1.5, 4.0, 2.0, 1.0, 0.0, 5.591667
20.0, 10.0, -1.5, 4.0, 2.0, 2.0, 0.33333334, 5.5750003
20.0, 10.0, -1.5, 4.0, 2.0, 5.0, 0.33333334, 5.7753334
20.0, 10.0, -1.5, 4.0, 2.0, 10.0, 1.0, 5.76
20.0, 10.0, -1.5, 4.0, 5.0, 1.0, 0.0, 5.5750003
20.0, 10.0, -1.5, 4.0, 5.0, 2.0, 0.0, 5.558333
20.0, 10.0, -1.5, 4.0, 5.0, 5.0, 1.0, 5.5750003
20.0, 10.0, -1.5, 4.0, 5.0, 10.0, 0.33333334, 5.5416665
20.0, 10.0, -1.5, 4.0, 10.0, 1.0, 0.33333334, 5.834
20.0, 10.0, -1.5, 4.0, 10.0, 2.0, 0.0, 5.5416665
20.0, 10.0, -1.5, 4.0, 10.0, 5.0, 0.33333334, 5.5906672
20.0, 10.0, -1.5, 4.0, 10.0, 10.0, 0.33333334, 5.5916667
20.0, 10.0, -2.0, 1.0, 1.0, 1.0, 0.0, 5.558333
20.0, 10.0, -2.0, 1.0, 1.0, 2.0, 0.33333334, 5.9929996
20.0, 10.0, -2.0, 1.0, 1.0, 5.0, 0.6666667, 5.591667
20.0, 10.0, -2.0, 1.0, 1.0, 10.0, 0.33333334, 5.811333
20.0, 10.0, -2.0, 1.0, 2.0, 1.0, 0.6666667, 5.6083336
20.0, 10.0, -2.0, 1.0, 2.0, 2.0, 0.6666667, 5.595
20.0, 10.0, -2.0, 1.0, 2.0, 5.0, 0.6666667, 5.6083336
20.0, 10.0, -2.0, 1.0, 2.0, 10.0, 0.6666667, 5.631334
20.0, 10.0, -2.0, 1.0, 5.0, 1.0, 0.6666667, 5.5640006
20.0, 10.0, -2.0, 1.0, 5.0, 2.0, 0.33333334, 5.5416665
20.0, 10.0, -2.0, 1.0, 5.0, 5.0, 0.33333334, 6.2083335
20.0, 10.0, -2.0, 1.0, 5.0, 10.0, 0.6666667, 5.6083336
20.0, 10.0, -2.0, 1.0, 10.0, 1.0, 1.0, 5.591667
20.0, 10.0, -2.0, 1.0, 10.0, 2.0, 0.33333334, 6.0153337
20.0, 10.0, -2.0, 1.0, 10.0, 5.0, 0.6666667, 5.5750003
20.0, 10.0, -2.0, 1.0, 10.0, 10.0, 0.33333334, 5.558333
20.0, 10.0, -2.0, 2.0, 1.0, 1.0, 0.33333334, 5.558333
20.0, 10.0, -2.0, 2.0, 1.0, 2.0, 0.6666667, 5.591667
20.0, 10.0, -2.0, 2.0, 1.0, 5.0, 1.0, 5.5416665
20.0, 10.0, -2.0, 2.0, 1.0, 10.0, 0.0, 5.558334
20.0, 10.0, -2.0, 2.0, 2.0, 1.0, 0.6666667, 5.5750003
20.0, 10.0, -2.0, 2.0, 2.0, 2.0, 0.6666667, 5.6083336
20.0, 10.0, -2.0, 2.0, 2.0, 5.0, 0.33333334, 5.6083336
20.0, 10.0, -2.0, 2.0, 2.0, 10.0, 0.33333334, 5.558334
20.0, 10.0, -2.0, 2.0, 5.0, 1.0, 0.6666667, 5.598
20.0, 10.0, -2.0, 2.0, 5.0, 2.0, 0.0, 5.6083336
20.0, 10.0, -2.0, 2.0, 5.0, 5.0, 0.6666667, 5.639
20.0, 10.0, -2.0, 2.0, 5.0, 10.0, 0.0, 5.6060004
20.0, 10.0, -2.0, 2.0, 10.0, 1.0, 0.33333334, 6.049333
20.0, 10.0, -2.0, 2.0, 10.0, 2.0, 0.0, 5.5550003
20.0, 10.0, -2.0, 2.0, 10.0, 5.0, 0.6666667, 5.558333
20.0, 10.0, -2.0, 2.0, 10.0, 10.0, 0.6666667, 5.5916667
20.0, 10.0, -2.0, 3.0, 1.0, 1.0, 0.33333334, 5.56
20.0, 10.0, -2.0, 3.0, 1.0, 2.0, 1.0, 6.258333
20.0, 10.0, -2.0, 3.0, 1.0, 5.0, 0.0, 6.009667
20.0, 10.0, -2.0, 3.0, 1.0, 10.0, 0.6666667, 5.632666
20.0, 10.0, -2.0, 3.0, 2.0, 1.0, 1.0, 5.761
20.0, 10.0, -2.0, 3.0, 2.0, 2.0, 0.6666667, 5.6083336
20.0, 10.0, -2.0, 3.0, 2.0, 5.0, 0.33333334, 5.558333
20.0, 10.0, -2.0, 3.0, 2.0, 10.0, 1.0, 6.0416665
20.0, 10.0, -2.0, 3.0, 5.0, 1.0, 1.0, 5.609333
20.0, 10.0, -2.0, 3.0, 5.0, 2.0, 0.0, 5.6083336
20.0, 10.0, -2.0, 3.0, 5.0, 5.0, 0.6666667, 5.579333
20.0, 10.0, -2.0, 3.0, 5.0, 10.0, 0.0, 5.5916667
20.0, 10.0, -2.0, 3.0, 10.0, 1.0, 1.0, 5.627333
20.0, 10.0, -2.0, 3.0, 10.0, 2.0, 0.33333334, 5.825001
20.0, 10.0, -2.0, 3.0, 10.0, 5.0, 1.0, 6.06
20.0, 10.0, -2.0, 3.0, 10.0, 10.0, 0.6666667, 5.7916665
20.0, 10.0, -2.0, 4.0, 1.0, 1.0, 0.33333334, 5.6163335
20.0, 10.0, -2.0, 4.0, 1.0, 2.0, 0.6666667, 5.6083336
20.0, 10.0, -2.0, 4.0, 1.0, 5.0, 1.0, 5.603667
20.0, 10.0, -2.0, 4.0, 1.0, 10.0, 0.0, 5.788667
20.0, 10.0, -2.0, 4.0, 2.0, 1.0, 0.0, 5.591667
20.0, 10.0, -2.0, 4.0, 2.0, 2.0, 0.6666667, 5.5606666
20.0, 10.0, -2.0, 4.0, 2.0, 5.0, 0.6666667, 5.558333
20.0, 10.0, -2.0, 4.0, 2.0, 10.0, 0.0, 5.558334
20.0, 10.0, -2.0, 4.0, 5.0, 1.0, 1.0, 5.5916667
20.0, 10.0, -2.0, 4.0, 5.0, 2.0, 0.33333334, 5.7636666
20.0, 10.0, -2.0, 4.0, 5.0, 5.0, 0.6666667, 5.664
20.0, 10.0, -2.0, 4.0, 5.0, 10.0, 1.0, 5.618
20.0, 10.0, -2.0, 4.0, 10.0, 1.0, 0.33333334, 6.0083337
20.0, 10.0, -2.0, 4.0, 10.0, 2.0, 0.6666667, 5.808333
20.0, 10.0, -2.0, 4.0, 10.0, 5.0, 0.6666667, 5.5416665
20.0, 10.0, -2.0, 4.0, 10.0, 10.0, 0.33333334, 5.5973334
